oui,company_name,address1,address2,country
d4:d7:a9,Shanghai Kaixiang Info Tech LTD,"A401, NO.509 Caobao Road, Shanghai, PRC",Shanghai  Shanghai  200233,CN
60:19:70,"HUIZHOU QIAOXING ELECTRONICS TECHNOLOGY CO., LTD.","Room -611, TianAn High-Tech Plaza II , Futian District, Shenzhen, China",Shenzhen  Guangdong  518040,CN
a4:08:ea,"Murata Manufacturing Co., Ltd.","1-10-1, Higashikotari",Nagaokakyo-shi  Kyoto  617-8555,JP
34:3d:98,"JinQianMao Technology Co.,Ltd.","58#,Jiangbin Road,Taijiang District",Fuzhou  Fujian  350009,CN
80:74:59,"K's Co.,Ltd.",2864-16 Ryomitsuyanagi,Yonago  Tottori  683-0853,JP
f4:47:13,"Leading Public Performance Co., Ltd.",137/77-78 Moo 1 Nanthanagarden Soi 12 Pathum-Rangsit Road Banklang Muang Pathumthani 12000 Thailand,Pathumthani  Pathumthani  12000,TH
9c:be:e0,"Biosoundlab Co., Ltd.","(Sangdaewon-dong, Sunil Technopia 907-908ho)","Jungwon-gu  Seongnam-si Gyeonggi-do,  462726",KR
0c:41:3e,Microsoft Corporation,1 Microsoft Way,Redmond  Washington  98052,FI
58:47:04,"Shenzhen Webridge Technology Co.,Ltd","B2-22/F Chinese Technology Development Institute, High South Road, Nanshan District, Shenzhen, China",Shenzhen  Guangdong  518000,CN
e4:69:5a,"Dictum Health, Inc.","255 3rd Street, Suite 102",Oakland  CA  94607,US
7c:7a:53,Phytrex Technology Corp.,"8F-16, No.81, Shuili Rd.,",Hsinchu  Taiwan  30059,TW
10:78:73,"Shenzhen Jinkeyi Communication Co., Ltd.","No. 10 Shun King Road, Zhen Ping Xi Cun,",Shenzhen  Guangdong  518117,CN
48:ee:0c,D-Link International,"1 Internal Business Park, #03-12,The Synergy",Singapore   Singapore  609917,SG
ec:3c:88,"MCNEX Co.,Ltd.","Hanshin IT Tower2 11F, Digital lo 9 gil",Geumcheon-Gu  Seoul  153-712,KR
90:c3:5f,"Nanjing Jiahao Technology Co., Ltd.","Moling Industrial Park, Development Zone, Jiangning, Nanjing",Nanjing  Jiangsu  211111,CN
c8:08:e9,LG Electronics,"222 LG-ro, JINWI-MYEON",Pyeongtaek-si  Gyeonggi-do  451-713,KR
18:3a:2d,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
08:d3:4b,"Techman Electronics (Changshu) Co., Ltd.","No.66, Dalian Road, High-Tech Industrial Park",Changshu  Jiangsu Province  215500,CN
78:a3:51,"SHENZHEN ZHIBOTONG ELECTRONICS CO.,LTD","2F,Bldg. A,Kangmai Industrial Park,Renmin Rd",Shenzhen  Guangdong  518110,CN
f0:2a:23,Creative Next Design,"6-6-15, Kaminopporo 3-jo,",Sapporo-shi  Hokkaido  004-0033,JP
d0:6f:4a,TOPWELL INTERNATIONAL HOLDINGS LIMITED,"Unit 2506, 25/F, Prosperity Place,",Hong Kong  N/A  N/A,CN
04:92:ee,iway AG,Badenerstrasse 569,Zurich  ZH  8048,CH
b4:ef:39,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
74:a0:63,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
70:ad:54,Malvern Instruments Ltd,Grovewood Rd,Malvern  Worcestershire  WR14 1XZ,GB
90:00:db,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
ec:e2:fd,"SKG Electric Group(Thailand) Co., Ltd.","3F,The Second Building,Sanhe village , Longhua Rd, Baoan Dist., Shenzhen, China",Shenzhen  Guangdong  518301,CN
14:8f:21,Garmin International,1200 E. 151st St,Olathe  KS  66062,US
9c:68:5b,Octonion SA,"EPFL Innovation Park, Bâtiment C",Lausanne  Vaud  1015,CH
bc:6e:64,Sony Corporation,1-7-1 Konan Minato-ku,Tokyo    108-0075,JP
6c:2e:72,B&B EXPORTING LIMITED,"Bldg.#D,Xinhe Industrial Park",Guangzhou  Guangdong  510880,CN
5c:cc:ff,Techroutes Network Pvt Ltd,"WW1-SF, Malibu Towne",Gurgaon  Haryana  122002,IN
fc:32:88,"CELOT Wireless Co., Ltd","4Fl.,NongHyup Bldg.,#1588-10 Gwanyang-Dong","Anyang City,  Gyeonggi-Do  431-727",KR
d8:74:95,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen   guangdong  518057,CN
7c:53:4a,Metamako,Suite 207,Sydney  Other  2000,AU
bc:b3:08,"HONGKONG RAGENTEK COMMUNICATION TECHNOLOGY CO.,LIMITED",Building D10-D11,PuDong District  Shanghai  201315,CN
34:4c:a4,amazipoint technology Ltd.,"1F,No. 14, Aly. 32, Ln. 133, Zhongyang Rd.,","New Taipei City,    231",TW
a8:f0:38,"SHEN ZHEN SHI JIN HUA TAI ELECTRONICS CO.,LTD","Room A,Forth Floor,Building B,Hengmingzhu Industrial Park,Xixiang Forist and Fruit Bureau,Qianjin Road, Baoan District,Shenzhen city,Guangdong provice",518126,CN
ac:c7:3f,"VITSMO CO., LTD.","RM1418-1419, HansinIntervalley 24 Bldg.",SEOUL  135-918,KR
9c:e2:30,"JULONG CO,.LTD.","308，QianShanZhong Road,TieDong District,AnShan",AnShan City  LiaoNing Province  114051,CN
5c:3b:35,Gehirn Inc.,1-3-6 Kudan-kita,Chiyoda  Tokyo  102-0073,JP
e4:fe:d9,EDMI Europe Ltd,"The Grainger Suite, Dobson House, Regent  Centre",Newcastle upon Tyne  Newcastle upon Tyne  NE3 3PF,GB
5c:41:e7,Wiatec International Ltd.,"Unit 601-605,TaoJinDi Electronic Commercial",Shenzhen  GuangDong  518131,CN
bc:e7:67,"Quanzhou TDX Electronics Co., Ltd",Hi-tech Park economic and tech development zone,Quanzhou  Fujian province  362005,CN
ec:74:ba,Hirschmann Automation and Control GmbH,Stuttgarter Strasse 45-51,Neckartenzlingen  Baden-Württemberg  72654,DE
5c:f7:c3,SYNTECH (HK) TECHNOLOGY LIMITED,"Unit No. 1, 12/F., Perfect Industrial Building ,","Kowloon, Hong Kong    999077",HK
bc:4d:fb,Hitron Technologies. Inc,"No. 1-8, Lising 1st Rd. Hsinchu Science Park, Hsinchu, 300, Taiwan, R.O.C",Hsin-chu  Taiwan  300,TW
2c:33:7a,"Hon Hai Precision Ind. Co.,Ltd.","Building D21,No.1, East Zone 1st Road",Chongqing  Chongqing  401332,CN
84:dd:b7,Cilag GmbH International,Gubelstrasse 34,Zug  _  CH-6300,CH
70:76:ff,KERLINK,1 rue Jacqueline AURIOL,THORIGNE FOUILLARD    35235,FR
14:36:c6,Lenovo Mobile Communication Technology Ltd.,"No.999, Qishan North 2nd Road, Information & Optoelectronics Park,",Xiamen  Fujian  361006,
08:ef:ab,SAYME WIRELESS SENSOR NETWORK,"Calle Albert Einstein 18, 4a",Santander  Cantabria  39011,ES
78:fc:14,Family Zone Cyber Safety Ltd,175 Heytesbury Rd,Subiaco  WA  6008,AU
38:09:a4,Firefly Integrations,1013 Elroy Dr,Middlebury  IN  46540,US
44:35:6f,Neterix Ltd,"Viscount House, River Lane",Chester  Cheshire  CH4 8RH,GB
74:e2:77,Vizmonet Pte Ltd,"32,Canberra drive,#05-28",76431,SG
14:89:3e,VIXTEL TECHNOLOGIES LIMTED,"ROOM 1409, 14/F, BLOCK B, KAILEY CENTER",CHAI WAN,HK
fc:af:ac,Socionext Inc.,19 Nishikujo-Kasuga-cho,Minaki-ku  Kyoto  601-8413,JP
38:2c:4a,ASUSTek COMPUTER INC.,"15,Li-Te Rd., Peitou, Taipei 112, Taiwan",Taipei  Taiwan  112,TW
cc:bd:d3,Ultimaker B.V.,Burgemeester Rozeveld van de Venlaan 11,Geldermalsen  Gelderland  4191 PL,NL
8c:e7:8c,DK Networks,"20F-3, No.689, Zhong-Zheng Road, Zhong-He Dist.",New Taipei City  Taiwan  235,TW
54:51:46,AMG Systems Ltd.,3 The Omega Centre,Biggleswade  Bedfordshire  SG18 8QB,GB
84:63:d6,Microsoft Corporation,1 Microsoft Way,Redmond  Washington  98052,FI
bc:54:f9,"Drogoo Technology Co., Ltd.",Shenzhen Dayun software town 17 2 floor,Shenzhen  Guangdong  518172,CN
ec:13:b2,Netonix,6 East Main St,Leola  PA  17540,US
10:4e:07,"Shanghai Genvision Industries Co.,Ltd","2/F Building E,NO.55,Luo Jin Road,MinHang District,Shanghai",Shanghai  Shanghai  200237,CN
5c:aa:fd,"Sonos, Inc.",614 Chapala St,Santa Barbara  CA  93101,US
f0:3d:29,Actility,110 rue des Poissonniers,Paris  Paris  75018,FR
68:f7:28,"LCFC(HeFei) Electronics Technology co., ltd",YunGu Road 3188-1,Hefei  Anhui  230000,CN
30:73:50,Inpeco SA,Via San Gottardo 10,Lugano  Ticino  6900,CH
04:9b:9c,"Eadingcore Intelligent Technology Co., Ltd.",No. 169 Lijia city C District comprehensive 3 layer C3-10 mall，Five-One road,Fuzhou  Fujian  350000,CN
84:26:90,"BEIJING THOUGHT SCIENCE CO.,LTD.","1-1102,Intermational Business Park,No.1 ShangDi Xinxi Rd,Haidian District,Beijing",beijing  beijing  100085,CN
80:19:67,"Shanghai Reallytek Information Technology Co.,Ltd","906 Room,No.1 Building,No.3000 Longdong Avenue",Shanghai  201203,CN
2c:f7:f1,Seeed Technology Inc.,"5th Floor, 8th Building, Shiling industrial Park, XiLi Town, NanShan dist. Shenzhen",ShenZhen  GuangDong  518055,CN
dc:ec:06,"Heimi Network Technology Co., Ltd.","Room 12B12, Block A2, Long-Term World Building,",Beijing  Beijing  100080,CN
3c:1e:13,"HANGZHOU SUNRISE TECHNOLOGY CO., LTD","No.9, LongTan Road, CangQian Town, YuHang District, Hangzhou, China",HangZhou  ZheJiang  311121,CN
08:11:5e,"Bitel Co., Ltd.","9F Yohyun B/D, 242-29, Nonhyun-dong",Seoul  Gangnam-gu  135830,KR
08:81:bc,"HongKong Ipro Technology Co., Limited",Flat/Rm A3 9/F Silvercorp Int Tower,HONGKONG  999077,HK
c0:98:79,Acer Inc.,"8F, 88, Sec.1, Xintai 5th Rd.",New Taipei City  N/A  221,TW
cc:3f:1d,HMS Industrial Networks SLU,Milà i Fontanals 7,Igualada  Barcelona  08700,ES
dc:da:4f,"GETCK TECHNOLOGY, INC","Room 508, NO .48 ZhengYi road",SHANGHAI  200082,CN
34:28:f0,ATN International Limited,"4210, Office Tower, Convention Plaza",Hong Kong  Hong Kong  00000,HK
cc:10:a3,"Beijing Nan Bao Technology Co., Ltd.","Room 8476，Floor 8,Building 3",Shijingshan District  Beijing  100041,CN
14:ed:e4,Kaiam Corporation,39677 Eureka Drive,Newark  California  94560,US
60:36:96,The Sapling Company,1633 Republic Rd,Huntingdon Valley  PA  19006,US
54:ff:cf,Mopria Alliance,"2400 Camino Ramon, Ste #375",San Ramon  CA  94583,US
ac:b7:4f,METEL s.r.o.,Zizkuv Kopec 617,Ceska Skalice  NA  55203,CZ
b8:4f:d5,Microsoft Corporation,1 Microsoft Way,Redmond  Washington  98052,FI
d8:4a:87,"OI ELECTRIC CO.,LTD",7-3-16 KIKUNA,YOKOHAMA  KANAGAWA-KEN  222-0011,JP
d0:12:42,BIOS Corporation,2-43-15 Tomigaya,Shibuya-ku  TOKYO  151-0063,JP
50:14:b5,"Richfit Information Technology Co., Ltd","Room 1501, Gehua Tower, Suite N0.1, Qinglong lane, Dongcheng District",Beijing  Beijing  100007,CN
88:70:8c,Lenovo Mobile Communication Technology Ltd.,"No.999, Qishan North 2nd Road, Information & Optoelectronics Park,",Xiamen  Fujian  361006,
cc:f5:38,3isysnetworks,"11F-2 No1247 , Jung Jeng RD ,",Taipei  Taiwan  0000,TW
b8:bd:79,TrendPoint Systems,1595 East 6th Street,Corona  CA  92879,US
10:12:18,Korins Inc.,"Rm. 608, Suntechcity Bldg.",Seongnam  Gyeonggi  462-725,KR
74:f4:13,Maxwell Forest,"Level 2, 51 Murray Street",Pyrmont  NSW  2009,AU
a0:06:27,NEXPA System,"#105, YBS bldg,227-1 Yongdap-Dong",Seoul  ASI/KR/KS013/SEOUL,KR
30:33:35,Boosty,40 Princes Street,Ipswich  Suffolk  IP11RJ,GB
5c:b8:cb,Allis Communications,"10F.-3,No.31-1, Lane 169 Kangning St.,",New Taipei City  New Taipei City  221,TW
f4:f2:6d,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan",Shenzhen  Guangdong  518057,CN
40:4e:eb,"Higher Way Electronic Co., Ltd.","No.15 Jingke E. Rd., Nantun District",Taichung  408,TW
c4:56:fe,Lava International Ltd.,"Room 705, Block A, HengYue Building",Shanghai  518054,CN
c0:ee:fb,OnePlus Tech (Shenzhen) Ltd,"18F Tairan Building C, Tairan 8th Road  Chegongmiao, Futian",Shenzhen  Guangdong  518040,CN
34:f0:ca,"Shenzhen Linghangyuan Digital Technology Co.,Ltd.","Building R, Linghangyuan Industrial Park, No. 163 Banxuegang Road, Longgang Distrial, Shenzhen, China",Shenzhen  Guangdong  518129,CN
bc:9c:c5,"Beijing Huafei Technology Co., Ltd.","2 floor, Research building, Guanghua Pioneer Park, No.18, Anningzhuang East Rd, Haidian District, Beijing, China.",Beijing  Beijing  100085,CN
30:42:25,BURG-WÄCHTER KG,Altenhofer Weg 15,Wetter  NRW  58300,DE
fc:db:b3,"Murata Manufacturing Co., Ltd.","1-10-1, Higashikotari",Nagaokakyo-shi  Kyoto  617-8555,JP
8c:bf:9d,Shanghai Xinyou Information Technology Ltd. Co.,"905，418 Guiqing Road, Xuhui District,",Shanghai  Shanghai  200233,CN
70:72:0d,Lenovo Mobile Communication Technology Ltd.,"No.999, Qishan North 2nd Road, Information & Optoelectronics Park, Torch Hi-tech Industry Development Zone, Xiamen, P.R.China",Xiamen  Fujian  361000,CN
3c:cd:5a,Technische Alternative GmbH,Langestr. 124,Amaliendorf  Lower Austria  A-3872,AT
7c:e5:24,"Quirky, Inc.",606 W 28th Street,New York  NY  10001,US
48:d8:55,Telvent,P.I. Alcobendas c/ Valgrande. 6,Alcobendas  Madrid  28108,ES
08:f7:28,GLOBO Multimedia Sp. z o.o. Sp.k.,Gryfinska 104,Szczecin  Zachodniopomorskie  70-772,PL
50:67:87,Planet Networks,1 Ivy Crest Ln,Rockaway  NJ  07866,US
f4:d2:61,"SEMOCON Co., Ltd","B-19F, Gunpo IT Valley, Dangjeong-dong, 17, Gosan-ro 148beon-gil,",Gunpo-si  Gyeonggi-do  435-833,KR
9c:ad:97,"Hon Hai Precision Ind. Co.,Ltd.","Building D21,No.1, East Zone 1st Road",Chongqing  Chongqing  401332,CN
88:29:50,"Netmoon Technology Co., Ltd","2nd Floor, Building No.1, NO.319, Qingpi Avenue",Wenjiang District  Chengdu  611130,CN
44:74:6c,Sony Corporation,1-7-1 Konan Minato-ku,Tokyo    108-0075,JP
4c:9e:ff,Zyxel Communications Corporation,"No. 6 Innovation Road II, Science Park",Hsichu  Taiwan  300,TW
94:d6:0e,"shenzhen yunmao information technologies co., ltd","H4-3A, Twelve Oaks Manor, bulong road",shenzhen  guanggong  518127,CN
20:6e:9c,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
6c:2f:2c,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
b0:09:d3,Avizia,12018 Sunrise Valley Drive,Reston  VA  20191,US
cc:a0:e5,DZG Metering GmbH,Heidelberger Str. 32,Oranienburg  Brandenburg  16515,DE
60:81:2b,Astronics Custom Control Concepts,6020 S 190th ST,Kent    98032,US
f8:66:01,"Suzhou Chi-tek information technology Co., Ltd","Rm204C、204D, Building A7,",SuZhou  Jiangsu  215123,CN
60:c1:cb,"Fujian Great Power PLC Equipment Co.,Ltd",6/F.Bld.34.Zone C.Software Park,"Fuzhou  Fujian,China  350003",CN
bc:25:f0,"3D Display Technologies Co., Ltd.","4F., No.542-17, Zhongzheng Rd",New Taipei City    242,TW
c0:3d:46,"Shanghai Sango Network Technology Co.,Ltd",No 666 Zhangheng Road,Pudong  Shanghai  210203,CN
64:ea:c5,"SiboTech Automation Co., Ltd.","5th Floor, Bld 3",Shanghai  Shanghai  201612,CN
74:da:38,Edimax Technology Co. Ltd.,"No. 278, Xinhu 1st Road",Taipei City  Neihu Dist  248,TW
b0:25:aa,Private,,D4-B4-3E   (hex)		Messcomp Datentechnik GmbH,D4B43E     (base 16)		Messcomp Datentechnik GmbH
48:d1:8e,"Metis Communication Co.,Ltd",#102-805 Digital Empire2,Suwon-Si  GyeongGi-Do  443-734,KR
30:f7:d7,"Thread Technology Co., Ltd","4F, A Block, CYG, No.2,Mid GaoXin",Shenzhen  GuangDong  518055,CN
18:22:7e,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
30:c7:ae,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
44:d4:e0,Sony Corporation,1-7-1 Konan Minato-ku,Tokyo    108-0075,JP
e4:f4:c6,NETGEAR,350 East Plumeria Drive,San Jose  CA  95134,US
9c:fb:f1,MESOMATIC GmbH & Co.KG,Siemensstr. 36,Kernen i.R.    71394,DE
10:27:be,TVIP,"190000 ul. Decabristov, h.6 А, of.10-Н",Saint-Petersburg  197227,RU
20:87:ac,AES motomation,48501 Warm Springs Blvd.,Fremont  CA  94539,US
94:51:bf,Hyundai ESG,Gangnam-gu,"Seoul  KOREA, REPUBLIC OF  135-845",KR
f0:15:a0,"KyungDong One Co., Ltd.","205-38, Gasan digital 1-ro,",Seoul  153-803,KR
6c:2c:06,OOO NPP Systemotechnika-NN,"Nartova lane, 2v",Nizhny Novgorod  Nizhegorodskaya oblast  603057,RU
c4:91:3a,"Shenzhen Sanland Electronic Co., ltd.","3 floor,Block D, Glory Technology Industrial Park,",ShenZhen  Guangdong  518116,CN
1c:1c:fd,"Dalian Hi-Think Computer Technology, Corp","Hi-Think Software Building,No.6 Hi-Tech Street, Qixianling Industrial Base, Hi-Tech Zone, Dalian, China",Dalian  LiaoNing  116023,CN
70:62:b8,D-Link International,"1 Internal Business Park, #03-12,The Synergy",Singapore   Singapore  609917,SG
70:93:83,"Intelligent Optical Network High Tech CO.,LTD.","Room 205,Building 11,Jia",Changping District  Beijing  102200,CN
ac:a9:19,TrekStor GmbH,Kastanienallee 8-10,Lorsch  Hessen  64653,DE
90:ae:1b,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan",Shenzhen  Guangdong  518057,CN
60:e3:27,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan",Shenzhen  Guangdong  518057,CN
80:d4:33,LzLabs GmbH,Alte Winterthurerstrasse 14B,Wallisellen  Zurich  8304,CH
94:c0:14,"Sorter Sp. j. Konrad Grzeszczyk MichaA, Ziomek",ul. Gdynska 32,PL9482565081  Mazowieckie  26-600,PL
14:56:45,Savitech Corp.,"3F, No.309, Guangming 1st Rd.,",Zhubei  Hsinchu  30259,TW
90:98:64,Impex-Sat GmbH&amp;Co KG,Beim Giesshaus 7,Glueckstadt    25348,DE
dc:e5:78,Experimental Factory of Scientific Engineering and Special Design Department,"9, Academician Semenov prospect",Chernogolovka  Moscow region  142432,RU
38:f0:98,Vapor Stone Rail Systems,10000 Cavendish,Saint-Laurent  Quebec  H4M2V1,CA
64:e8:92,"Morio Denki Co., Ltd.","2, Nadooka",Ryugasaki  Ibaraki  301-0845,JP
c4:4e:1f,BlueN,121-122 3F,Daegu  Korea  700-809,KR
b0:86:9e,Chloride S.r.L,"Via Fornace ,30",CastelGuelfo (Bologna)  Italy  40023,IT
d0:57:a1,Werma Signaltechnik GmbH & Co. KG,Duerbheimer Strasse,Rietheim-Weilheim    78604,DE
b4:b5:42,"Hubbell Power Systems, Inc.",8100 Churchill Ave,Leeds  AL  35094,US
54:cd:ee,"ShenZhen Apexis Electronic Co.,Ltd","12th floor,Keji BuildiHigng",ShenZhen   GuangDong   518057,CN
e8:fc:60,ELCOM Innovations Private Limited,"9TH FLOOR, MERIDIEN COMMERCIAL TOWER",New Delhi    110001,US
88:e8:f8,YONG TAI ELECTRONIC (DONGGUAN) LTD.,Yuan Shan Bei Managed Region,Dong Guan  Guang Dong  523583,CN
c4:c9:19,Energy Imports Ltd,306a Broadway Ave,Palmerston North  Manawatu  4414,NZ
d8:dd:5f,BALMUDA Inc.,5-1-21 Kyonancho,Musashino  Tokyo  180-0023,JP
d8:61:94,Objetivos y Sevicios de Valor Añadido,"Calle Monte Esquinza 28, 1ºD",Madrid    28010,ES
c8:d4:29,Muehlbauer AG,Josef-Mühlbauer-Platz 1,Roding  Bavaria  93426,DE
d8:65:95,Toy's Myth Inc.,"304, Yongsan-gu Changup-Jiwon center",Seoul  140-240,KR
c0:f7:9d,Powercode,300 Industrial Dr,Random Lake  Wisconsin  53075,US
1c:ab:01,Innovolt,14 Piedmont Center,Atlanta  GA  30305,US
b0:da:00,CERA ELECTRONIQUE,PARC D&#39;ACTIVITES,VAL DE REUIL  HAUTE NORMANDIE  27100,FR
d8:b6:d6,Blu Tether Limited,7600 Leesburg Pike,Falls Church  VA  22043,US
58:9c:fc,FreeBSD Foundation,P.O. Box 20247,Boulder  CO   80308-3247,US
70:2c:1f,Wisol,"377-3, Gajang-dong, Osan-si",447-210,KR
f0:8a:28,"JIANGSU HENGSION ELECTRONIC S and T CO.,LTD","4F,Building 3",ChangZhou  Jiangsu  213125,CN
28:bb:59,"RNET Technologies, Inc.",240. W. Elmwood Dr.,Dayton  OHIO  45459-4248,US
e8:ea:6a,StarTech.com,45 Artisans Cres,London  Ontario  N5V5E9,CA
04:db:8a,Suntech International Ltd.,"Room 605, IT Mirae Tower",Seoul  153-760,KR
90:df:b7,s.m.s smart microwave sensors GmbH,In den Waashainen 1,Braunschweig  NI  38108,DE
08:57:00,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan",Shenzhen  Guangdong  518057,CN
24:a8:7d,"Panasonic Automotive Systems Asia Pacific(Thailand)Co.,Ltd.","101 Moo 2 Teparak Road ,",Bangsaothong  Samutprakarn  10540,TH
f8:5c:45,IC Nexus Co. Ltd.,"6F-1, No.3-2 Park Street",Taipei    115,TW
ac:e0:69,ISAAC Instruments,240 Frechette,Chambly  Quebec  J3L2Z5,CA
30:b5:c2,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan",Shenzhen  Guangdong  518057,CN
e0:7f:53,TECHBOARD SRL,"Via Della Scienza, 50",Modena    41122,IT
48:fe:ea,HOMA B.V.,P.O. Box 545,Enschede    7500 AM,NL
74:6f:3d,Contec GmbH,Oberahrer Straße 9,Sainerholz  RP  56244,DE
e8:61:83,"Black Diamond Advanced Technology, LLC",7450 S. Priest Drive,Tempe  AZ  85283,US
38:c9:a9,"SMART High Reliability Solutions, Inc.","1325 N Fiesta Blvd., #101",Gilbert  AZ  85233,US
8c:de:99,Comlab Inc.,"2300 Leon-Harmel, suite 220",Quebec  Quebec  G1N 4L2,CA
4c:e1:bb,"Zhuhai HiFocus Technology Co., Ltd.","The second floor of the friend industrial park,",zhuhai  guangdong  519080,US
24:26:42,SHARP Corporation.,"22-22,Abeno-ku",Osaka-City  Osaka-Prefecture  545-8522,JP
34:de:34,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen   guangdong  518057,CN
fc:16:07,"Taian Technology(Wuxi) Co.,Ltd.",Gaolang East Road No.29,Wuxi  Jiangsu  214000,CN
ac:02:ca,"HI Solutions, Inc.",4105 Royal Drive,Kennesaw  GA  30144,US
8c:56:9d,Imaging Solutions Group,1387 Fairport Rd,Fairport  NY  14450,US
40:b6:b1,"SUNGSAM CO,.Ltd","SUNGSAM Bldg, 7-1, BAnga-ro 23beon-gil, Bundang-gu",Seongnam-si  Gyeonggi-do  463-829,KR
dc:05:2f,National Products Inc.,8410 Dallas Ave S.,Seattle  WA  98108,US
00:8b:43,RFTECH,Cheoin-gu,Yongin  Gyeonggi  449-871,KR
8c:41:f2,RDA Technologies Ltd.,"Suite 2203, CC Wu Building,",WanChai  Hong Kong  00000,HK
e0:36:e3,"Stage One International Co., Ltd.","Fl. 5., No. 10., Lane 321, Yangguang St.,",Taipei City    11491,TW
4c:0d:ee,JABIL CIRCUIT (SHANGHAI) LTD.,FL5-UNIT A2 NO 1528 GUMEI ROAD,SHANGHAI  200233,CN
d0:63:4d,Meiko Maschinenbau GmbH &amp; Co. KG,Englerstraße 3,Offenburg    77652,DE
d0:bd:01,DS International,"806ho, ACE HITECH21 B/D",Busan  Busan  612-020,KR
fc:27:a2,"TRANS ELECTRIC CO., LTD.","771,Sec.2 Chungsan Rd,Huatang",Changhua  Taiwan  503,TW
fc:bb:a1,"Shenzhen Minicreate Technology Co.,Ltd","5/F.,5th,Building,Animation Park,Yuehai Road",Shenzhen  Guangdong  518066,CN
b0:98:9f,LG CNS,"53-94 Jinwisandan-ro, Jinwuy-Myun",Pyungtaek-City  Kyunggi-Do  451-862,KR
ec:71:db,Reolink Innovation Limited,"705,7/F,FA YUEN COMMERCIAL BUILDING,75-77 FA YUEN STREET",MONG KOK  KL  999077,CN
a4:09:cb,Alfred Kaercher GmbH &amp; Co KG,Alfred Kaercher Gmbh &amp; Co KG,Winnenden  Baden-Wuerttemberg  71364,DE
10:33:78,"FLECTRON Co., LTD","A-625, Sigma2, Tancheonsang-ro 164",Seongnam-si  Gyeonggi-do  463-741,KR
f0:d3:a7,"CobaltRay Co., Ltd","Room 409,Humanteco Building,#281-16",Seoul    133120,KR
38:a5:3c,COMECER Netherlands,Madame Curieweg 1,Joure  Friesland  8500 AC,NL
5c:ff:ff,"Shenzhen Kezhonglong Optoelectronic Technology Co., Ltd","3/F, B5 Building, Xinfu Industrial Park, Heping Village","Shenzhen, Guangdong 518101",US
84:fe:9e,"RTC Industries, Inc.",2800 Golf Road,Rolling Meadows  IL  60008,US
fc:4b:1c,INTERSENSOR S.R.L.,"101 Bd. Iuliu Maniu str., Bl. A2, Sc. 2, #47",Bucharest  061094,RO
40:30:67,Conlog (Pty) Ltd,270 Felix Dlamini Road,Durban  Kwa-zulu Natal  4000,ZA
c0:f1:c4,Pacidal Corporation Ltd.,"3F., No. 11, Aly 3, Ln. 123, Sec. 3 Ren'ai Rd.",Taipei City    106,TW
68:69:2e,"Zycoo Co.,Ltd","F7,B7,Tianfu Software park",Chengdu  Sichuan  610000,CN
d4:68:67,Neoventus Design Group,"2350 Commonwealth Dr, Suite E",Charlottesville  VA  22901,US
2c:18:ae,"Trend Electronics Co., Ltd.","4F-3, No 17, Lane 77, Sec. 2",Taipei  Taiwan  10446,TW
